event_key	cell_type	event_type	gene_id	gene_symbol	n_form1_isos	n_form2_isos	form1_any_ptc	form2_any_ptc	form1_ptc_known	form2_ptc_known	ptc_differs	ptc_in_inclusion	ptc_in_skipping
DD:SE:137018	DD	SE	ENSG00000065833	ME1	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:137027	DD	SE	ENSG00000168818	STX18	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:137133	DD	SE	ENSG00000093167	LRRFIP2	6	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:137441	DD	SE	ENSG00000082458	DLG3	9	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:137479	DD	SE	ENSG00000114573	ATP6V1A	1	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:137720	DD	SE	ENSG00000100889	PCK2	1	7	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:137894	DD	SE	ENSG00000011198	ABHD5	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:137956	DD	SE	ENSG00000186448	ZNF197	4	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:138048	DD	SE	ENSG00000115419	GLS	2	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:138050	DD	SE	ENSG00000115419	GLS	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:138078	DD	SE	ENSG00000163820	FYCO1	8	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:138163	DD	SE	ENSG00000065243	PKN2	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:138340	DD	SE	ENSG00000114650	SCAP	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:138446	DD	SE	ENSG00000129595	EPB41L4A	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:138573	DD	SE	ENSG00000087842	PIR	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:138595	DD	SE	ENSG00000138780	GSTCD	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:138858	DD	SE	ENSG00000129657	SEC14L1	11	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:138883	DD	SE	ENSG00000185507	IRF7	2	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:138955	DD	SE	ENSG00000101266	CSNK2A1	1	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:139093	DD	SE	ENSG00000003756	RBM5	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:139096	DD	SE	ENSG00000003756	RBM5	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:139528	DD	SE	ENSG00000164830	OXR1	7	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:139659	DD	SE	ENSG00000092094	OSGEP	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:139761	DD	SE	ENSG00000104320	NBN	7	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:140171	DD	SE	ENSG00000159579	RSPRY1	6	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:140323	DD	SE	ENSG00000112584	FAM120B	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:140660	DD	SE	ENSG00000114120	SLC25A36	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:140873	DD	SE	ENSG00000205323	SARNP	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:140975	DD	SE	ENSG00000144741	SLC25A26	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:141564	DD	SE	ENSG00000077782	FGFR1	2	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:141658	DD	SE	ENSG00000100033	PRODH	6	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:141746	DD	SE	ENSG00000145982	FARS2	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:141968	DD	SE	ENSG00000050748	MAPK9	4	11	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:141988	DD	SE	ENSG00000104689	TNFRSF10A	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:142249	DD	SE	ENSG00000166669	ATF7IP2	15	6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:142274	DD	SE	ENSG00000136710	CCDC115	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:142523	DD	SE	ENSG00000134070	IRAK2	13	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:142782	DD	SE	ENSG00000172366	MCRIP2	3	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:142783	DD	SE	ENSG00000172366	MCRIP2	2	1	FALSE	FALSE	FALSE	FALSE	NA	FALSE	FALSE
DD:SE:142814	DD	SE	ENSG00000119403	PHF19	1	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:142912	DD	SE	ENSG00000111647	BLTP3B	19	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:142921	DD	SE	ENSG00000168393	DTYMK	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:142962	DD	SE	ENSG00000119977	TCTN3	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:142975	DD	SE	ENSG00000136930	PSMB7	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:143018	DD	SE	ENSG00000138073	PREB	4	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
DD:SE:143067	DD	SE	ENSG00000144824	PHLDB2	5	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:143141	DD	SE	ENSG00000085982	USP40	8	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:143194	DD	SE	ENSG00000176783	RUFY1	1	7	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:143238	DD	SE	ENSG00000148606	POLR3A	7	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:143316	DD	SE	ENSG00000163607	GTPBP8	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:143324	DD	SE	ENSG00000163608	NEPRO	6	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:143349	DD	SE	ENSG00000163608	NEPRO	3	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:143401	DD	SE	ENSG00000139370	SLC15A4	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:143639	DD	SE	ENSG00000186566	GPATCH8	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:143936	DD	SE	ENSG00000183020	AP2A2	8	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:144080	DD	SE	ENSG00000180353	HCLS1	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:144317	DD	SE	ENSG00000144909	OSBPL11	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:144390	DD	SE	ENSG00000159685	CHCHD6	7	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
DD:SE:144392	DD	SE	ENSG00000159685	CHCHD6	2	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:144996	DD	SE	ENSG00000055044	NOP58	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:145018	DD	SE	ENSG00000055044	NOP58	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:145119	DD	SE	ENSG00000118007	STAG1	11	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:145215	DD	SE	ENSG00000129515	SNX6	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:145243	DD	SE	ENSG00000131899	LLGL1	14	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:145244	DD	SE	ENSG00000131899	LLGL1	12	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:145435	DD	SE	ENSG00000117054	ACADM	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:145450	DD	SE	ENSG00000117054	ACADM	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:145489	DD	SE	ENSG00000211456	SACM1L	1	8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:145496	DD	SE	ENSG00000211456	SACM1L	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:145517	DD	SE	ENSG00000211456	SACM1L	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:145804	DD	SE	ENSG00000163714	U2SURP	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:145847	DD	SE	ENSG00000181804	SLC9A9	16	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:145920	DD	SE	ENSG00000176273	SLC35G1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:145921	DD	SE	ENSG00000176273	SLC35G1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:146044	DD	SE	ENSG00000133805	AMPD3	17	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:146378	DD	SE	ENSG00000196428	TSC22D2	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:146464	DD	SE	ENSG00000100372	SLC25A17	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:146488	DD	SE	ENSG00000100372	SLC25A17	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:146509	DD	SE	ENSG00000198467	TPM2	3	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:146535	DD	SE	ENSG00000163655	GMPS	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:146748	DD	SE	ENSG00000078070	MCCC1	6	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:146858	DD	SE	ENSG00000118855	MFSD1	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:146869	DD	SE	ENSG00000118855	MFSD1	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:146878	DD	SE	ENSG00000081087	OSTM1	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:146909	DD	SE	ENSG00000106638	TBL2	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:146960	DD	SE	ENSG00000042429	MED17	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:147012	DD	SE	ENSG00000165630	PRPF18	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:147393	DD	SE	ENSG00000116863	ADPRS	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:147406	DD	SE	ENSG00000084652	TXLNA	11	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:147467	DD	SE	ENSG00000198554	WDHD1	12	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:147545	DD	SE	ENSG00000183684	ALYREF	3	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:147677	DD	SE	ENSG00000156398	SFXN2	13	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:147873	DD	SE	ENSG00000063761	ADCK1	2	8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:147918	DD	SE	ENSG00000171109	MFN1	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:148387	DD	SE	ENSG00000081026	MAGI3	7	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:148628	DD	SE	ENSG00000104635	SLC39A14	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:148851	DD	SE	ENSG00000050426	LETMD1	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:148892	DD	SE	ENSG00000050426	LETMD1	12	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:148937	DD	SE	ENSG00000172053	QARS1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:149161	DD	SE	ENSG00000127249	ATP13A4	4	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:149285	DD	SE	ENSG00000167113	COQ4	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:149291	DD	SE	ENSG00000167113	COQ4	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:149313	DD	SE	ENSG00000127980	PEX1	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:149378	DD	SE	ENSG00000132334	PTPRE	16	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:149498	DD	SE	ENSG00000107625	DDX50	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:149720	DD	SE	ENSG00000148426	PROSER2	2	11	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:150093	DD	SE	ENSG00000164031	DNAJB14	1	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:150117	DD	SE	ENSG00000164031	DNAJB14	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:150186	DD	SE	ENSG00000168152	THAP9	4	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:150202	DD	SE	ENSG00000189306	RRP7A	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:150204	DD	SE	ENSG00000189306	RRP7A	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:150231	DD	SE	ENSG00000090316	MAEA	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:150379	DD	SE	ENSG00000100151	PICK1	6	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:150404	DD	SE	ENSG00000087266	SH3BP2	1	17	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:150501	DD	SE	ENSG00000214078	CPNE1	7	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:150605	DD	SE	ENSG00000071994	PDCD2	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:150696	DD	SE	ENSG00000165629	ATP5F1C	4	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
DD:SE:150740	DD	SE	ENSG00000141127	PRPSAP2	6	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:150900	DD	SE	ENSG00000004478	FKBP4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:151144	DD	SE	ENSG00000104856	RELB	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:151259	DD	SE	ENSG00000103051	COG4	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:151320	DD	SE	ENSG00000111300	NAA25	5	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:151537	DD	SE	ENSG00000171720	HDAC3	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:151723	DD	SE	ENSG00000154124	OTULIN	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:151900	DD	SE	ENSG00000115602	IL1RL1	7	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:151902	DD	SE	ENSG00000115602	IL1RL1	3	7	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:151984	DD	SE	ENSG00000115234	SNX17	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:151989	DD	SE	ENSG00000115234	SNX17	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:152059	DD	SE	ENSG00000169299	PGM2	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:152068	DD	SE	ENSG00000169299	PGM2	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:152072	DD	SE	ENSG00000169299	PGM2	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:152130	DD	SE	ENSG00000136877	FPGS	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:152152	DD	SE	ENSG00000167720	SRR	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:152318	DD	SE	ENSG00000129071	MBD4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:152320	DD	SE	ENSG00000129071	MBD4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:152364	DD	SE	ENSG00000014824	SLC30A9	3	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:152804	DD	SE	ENSG00000196262	PPIA	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:152807	DD	SE	ENSG00000196262	PPIA	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:152838	DD	SE	ENSG00000117408	IPO13	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:152858	DD	SE	ENSG00000117408	IPO13	7	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:153254	DD	SE	ENSG00000101577	LPIN2	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:153530	DD	SE	ENSG00000158019	BABAM2	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:153626	DD	SE	ENSG00000107854	TNKS2	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:153755	DD	SE	ENSG00000155827	RNF20	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:154130	DD	SE	ENSG00000138744	NAAA	3	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:154174	DD	SE	ENSG00000138750	NUP54	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:154208	DD	SE	ENSG00000138750	NUP54	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:154269	DD	SE	ENSG00000138760	SCARB2	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:154345	DD	SE	ENSG00000136152	COG3	7	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:154427	DD	SE	ENSG00000015532	XYLT2	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:154774	DD	SE	ENSG00000119899	SLC17A5	9	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:154907	DD	SE	ENSG00000141101	NOB1	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:154920	DD	SE	ENSG00000065457	ADAT1	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:154922	DD	SE	ENSG00000065457	ADAT1	2	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:155094	DD	SE	ENSG00000179988	PSTK	7	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:155129	DD	SE	ENSG00000170502	NUDT9	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:155165	DD	SE	ENSG00000225830	ERCC6	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:155168	DD	SE	ENSG00000225830	ERCC6	12	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:155302	DD	SE	ENSG00000105321	CCDC9	10	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:155540	DD	SE	ENSG00000184792	OSBP2	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:155550	DD	SE	ENSG00000284770	TBCE	6	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:155560	DD	SE	ENSG00000284770	TBCE	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:155562	DD	SE	ENSG00000284770	TBCE	5	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:155582	DD	SE	ENSG00000284770	TBCE	2	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:155761	DD	SE	ENSG00000047188	YTHDC2	5	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:156057	DD	SE	ENSG00000066557	LRRC40	6	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:156252	DD	SE	ENSG00000138658	ZGRF1	9	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:156421	DD	SE	ENSG00000106524	ANKMY2	1	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:156431	DD	SE	ENSG00000106524	ANKMY2	1	6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:156498	DD	SE	ENSG00000170085	SIMC1	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:156519	DD	SE	ENSG00000173848	NET1	9	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:156690	DD	SE	ENSG00000198690	FAN1	9	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:156807	DD	SE	ENSG00000145293	ENOPH1	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:156840	DD	SE	ENSG00000185359	HGS	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:156995	DD	SE	ENSG00000165501	LRR1	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:157154	DD	SE	ENSG00000152457	DCLRE1C	3	10	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:157194	DD	SE	ENSG00000152457	DCLRE1C	4	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:157233	DD	SE	ENSG00000152465	NMT2	3	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:157249	DD	SE	ENSG00000148481	MINDY3	7	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:157266	DD	SE	ENSG00000148481	MINDY3	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:157295	DD	SE	ENSG00000148481	MINDY3	6	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:157798	DD	SE	ENSG00000123352	SPATS2	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:158074	DD	SE	ENSG00000103429	BFAR	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:158177	DD	SE	ENSG00000138463	SLC49A4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:158319	DD	SE	ENSG00000090674	MCOLN1	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:158455	DD	SE	ENSG00000108100	CCNY	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:158467	DD	SE	ENSG00000108100	CCNY	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:158468	DD	SE	ENSG00000108100	CCNY	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:158521	DD	SE	ENSG00000162390	ACOT11	15	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:159241	DD	SE	ENSG00000264230	ANXA8L1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:159244	DD	SE	ENSG00000264230	ANXA8L1	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:159355	DD	SE	ENSG00000132004	FBXW9	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:159361	DD	SE	ENSG00000132004	FBXW9	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:159511	DD	SE	ENSG00000204152	TIMM23B	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:159666	DD	SE	ENSG00000129518	EAPP	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:159684	DD	SE	ENSG00000122958	VPS26A	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:159699	DD	SE	ENSG00000108064	TFAM	1	3	FALSE	FALSE	FALSE	TRUE	NA	FALSE	FALSE
DD:SE:160150	DD	SE	ENSG00000096746	HNRNPH3	5	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:160155	DD	SE	ENSG00000096746	HNRNPH3	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:160160	DD	SE	ENSG00000096746	HNRNPH3	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:160276	DD	SE	ENSG00000111358	GTF2H3	6	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
