gene_id	dominant_isoform_id	non_dominant_isoform_id	dom_start_codon	both_valid_atg	dom_scanned_orf_length_nt	comp_scanned_orf_length_nt	dom_stop_codon_type	comp_stop_codon_type	dom_reached_end	comp_reached_end	dom_ptc_distance	comp_ptc_distance	dom_has_ptc	comp_has_ptc	orf_length_diff	n_cds_events	net_shift	net_frame_status
ENSG00000123268	ENST00000862779.1	ENST00000862772.1	50780146	TRUE	813	813	TGA	TGA	FALSE	FALSE	-143	-143	FALSE	FALSE	0	NA	NA	NA
ENSG00000123268	ENST00000862779.1	ENST00000862781.1	50780146	TRUE	813	813	TGA	TGA	FALSE	FALSE	-143	-143	FALSE	FALSE	0	NA	NA	NA
ENSG00000123268	ENST00000862779.1	ENST00000862783.1	50780146	TRUE	813	813	TGA	TGA	FALSE	FALSE	-143	-143	FALSE	FALSE	0	NA	NA	NA
ENSG00000123268	ENST00000862779.1	PB.7220.20	50780146	TRUE	813	813	TGA	TGA	FALSE	FALSE	-143	-143	FALSE	FALSE	0	NA	NA	NA
ENSG00000144118	ENST00000862919.1	ENST00000862916.1	120278665	TRUE	618	618	TGA	TGA	FALSE	FALSE	-118	-118	FALSE	FALSE	0	NA	NA	NA
ENSG00000144118	ENST00000862919.1	ENST00000862920.1	120278665	TRUE	618	618	TGA	TGA	FALSE	FALSE	-118	-118	FALSE	FALSE	0	NA	NA	NA
ENSG00000144118	ENST00000862919.1	PB.17594.10	120278665	TRUE	618	618	TGA	TGA	FALSE	FALSE	-118	51	FALSE	TRUE	0	NA	NA	NA
ENSG00000144118	ENST00000862919.1	PB.17594.11	120278665	TRUE	618	543	TGA	TGA	FALSE	FALSE	-118	-43	FALSE	FALSE	-75	1	-1548	frame_preserved
ENSG00000144118	ENST00000862919.1	PB.17594.17	120278665	TRUE	618	618	TGA	TGA	FALSE	FALSE	-118	51	FALSE	TRUE	0	NA	NA	NA
ENSG00000144118	ENST00000862919.1	PB.17594.7	120278665	TRUE	618	330	TGA	TGA	FALSE	FALSE	-118	-217	FALSE	FALSE	-288	2	-7020	frame_preserved
ENSG00000130159	ENST00000862944.1	ENST00000862946.1	11519170	TRUE	1293	1293	TAG	TAG	FALSE	FALSE	-243	-243	FALSE	FALSE	0	NA	NA	NA
ENSG00000149742	ENST00000863024.1	ENST00000863026.1	63370057	TRUE	1656	1656	TAA	TAA	FALSE	FALSE	-56	-59	FALSE	FALSE	0	2	0	frame_preserved
ENSG00000149742	ENST00000863024.1	ENST00000863030.1	63370057	TRUE	1656	1182	TAA	TAA	FALSE	FALSE	-56	-59	FALSE	FALSE	-474	6	-474	frame_preserved
ENSG00000149742	ENST00000863024.1	ENST00000863029.1	63370057	TRUE	1656	1092	TAA	TAA	FALSE	FALSE	-56	-59	FALSE	FALSE	-564	5	-564	frame_preserved
ENSG00000134775	ENST00000863118.1	ENST00000957407.1	36297836	TRUE	4860	4266	TGA	TGA	FALSE	FALSE	-81	-81	FALSE	FALSE	-594	6	-594	frame_preserved
ENSG00000134775	ENST00000863118.1	PB.14385.31	36297836	TRUE	4860	4008	TGA	TGA	FALSE	FALSE	-81	-81	FALSE	FALSE	-852	7	-852	frame_preserved
ENSG00000134775	ENST00000863118.1	PB.14385.5	36297836	TRUE	4860	519	TGA	TGA	FALSE	FALSE	-81	-115	FALSE	FALSE	-4341	2	-266187	frame_preserved
ENSG00000134775	ENST00000863118.1	ENST00000359247.8	36297836	TRUE	4860	4266	TGA	TGA	FALSE	FALSE	-81	-81	FALSE	FALSE	-594	6	-594	frame_preserved
ENSG00000120265	ENST00000863141.1	ENST00000484601.6	149749902	TRUE	723	198	TGA	TGA	FALSE	FALSE	39	419	FALSE	TRUE	-525	4	-14380	frame_disrupted
ENSG00000120265	ENST00000863141.1	ENST00000863138.1	149749902	TRUE	723	681	TGA	TGA	FALSE	FALSE	39	47	FALSE	FALSE	-42	1	-42	frame_preserved
ENSG00000120265	ENST00000863141.1	PB.28424.6	149749902	TRUE	723	684	TGA	TAA	FALSE	FALSE	39	-11	FALSE	FALSE	-39	2	-89	frame_disrupted
ENSG00000120265	ENST00000863138.1	ENST00000863141.1	149749902	TRUE	681	723	TGA	TGA	FALSE	FALSE	47	39	FALSE	FALSE	42	1	42	frame_preserved
ENSG00000120265	ENST00000863138.1	PB.28424.6	149749902	TRUE	681	684	TGA	TAA	FALSE	FALSE	47	-11	FALSE	FALSE	3	1	-55	frame_disrupted
ENSG00000119630	ENST00000863243.1	PB.9812.3	74955242	TRUE	444	423	TAA	TAA	FALSE	FALSE	-26	-32	FALSE	FALSE	-21	4	48	frame_preserved
ENSG00000039987	ENST00000863401.1	ENST00000863400.1	12752593	TRUE	1323	1473	TGA	TGA	FALSE	FALSE	-425	-425	FALSE	FALSE	150	2	150	frame_preserved
ENSG00000101928	ENST00000863474.1	PB.34314.5	134899433	TRUE	639	477	TGA	TGA	FALSE	FALSE	-30	-248	FALSE	FALSE	-162	2	-2118	frame_preserved
ENSG00000101928	PB.34314.5	ENST00000863474.1	134899433	TRUE	477	639	TGA	TGA	FALSE	FALSE	-248	-30	FALSE	FALSE	162	1	-3543	frame_preserved
ENSG00000237489	ENST00000863477.1	ENST00000863478.1	130110772	TRUE	483	507	TAG	TAG	FALSE	FALSE	-28	-28	FALSE	FALSE	24	1	24	frame_preserved
ENSG00000163719	ENST00000863569.1	PB.21082.34	9649584	TRUE	1947	1614	TGA	TGA	FALSE	FALSE	-182	-182	FALSE	FALSE	-333	3	-333	frame_preserved
ENSG00000105699	PB.15506.2	PB.15506.1	35248879	TRUE	1890	1887	TGA	TGA	FALSE	FALSE	-34	-34	FALSE	FALSE	-3	1	-3	frame_preserved
ENSG00000182054	ENST00000864226.1	ENST00000864229.1	90102390	TRUE	1224	1353	TAG	TAG	FALSE	FALSE	-86	-86	FALSE	FALSE	129	4	129	frame_preserved
ENSG00000128596	ENST00000864242.1	ENST00000487361.5	128792412	TRUE	864	1545	TAA	TAA	FALSE	FALSE	7	7	FALSE	FALSE	681	3	681	frame_preserved
ENSG00000023330	ENST00000864938.1	ENST00000864941.1	52199242	TRUE	1800	1896	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	96	2	96	frame_preserved
ENSG00000023330	ENST00000864938.1	ENST00000942099.1	52199242	TRUE	1800	1920	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	120	1	120	frame_preserved
ENSG00000023330	ENST00000864938.1	ENST00000864944.1	52199242	TRUE	1800	1920	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	120	1	120	frame_preserved
ENSG00000023330	ENST00000864944.1	ENST00000864938.1	52199242	TRUE	1920	1800	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	-120	1	-120	frame_preserved
ENSG00000023330	ENST00000864944.1	ENST00000864941.1	52199242	TRUE	1920	1896	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	-24	1	-24	frame_preserved
ENSG00000023330	ENST00000864941.1	ENST00000864938.1	52199242	TRUE	1896	1800	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	-96	2	-96	frame_preserved
ENSG00000023330	ENST00000864941.1	ENST00000864944.1	52199242	TRUE	1896	1920	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	24	1	24	frame_preserved
ENSG00000023330	ENST00000864941.1	ENST00000942099.1	52199242	TRUE	1896	1920	TGA	TGA	FALSE	FALSE	-159	-159	FALSE	FALSE	24	1	24	frame_preserved
ENSG00000100028	ENST00000865614.1	PB.20495.9	24557675	TRUE	378	378	TAA	TAA	FALSE	FALSE	42	-60	FALSE	FALSE	0	NA	NA	NA
ENSG00000100028	PB.20495.9	ENST00000865614.1	24557675	TRUE	378	378	TAA	TAA	FALSE	FALSE	-60	42	FALSE	FALSE	0	NA	NA	NA
ENSG00000137941	ENST00000865826.1	PB.1356.18	83952211	TRUE	2487	2661	TGA	TGA	FALSE	FALSE	-119	-119	FALSE	FALSE	174	1	174	frame_preserved
ENSG00000137941	ENST00000865826.1	PB.1356.36	83952211	TRUE	2487	288	TGA	TAA	FALSE	FALSE	-119	-132	FALSE	FALSE	-2199	2	-79041	frame_preserved
ENSG00000109736	ENST00000866686.1	ENST00000508221.5	2933923	TRUE	873	1068	TAG	TAG	FALSE	FALSE	-114	-46	FALSE	FALSE	195	7	353	frame_disrupted
ENSG00000166589	ENST00000867164.1	ENST00000867162.1	66918065	TRUE	2457	2298	TGA	TGA	FALSE	FALSE	-96	-96	FALSE	FALSE	-159	2	-159	frame_preserved
ENSG00000166589	ENST00000867160.1	ENST00000867162.1	66918065	TRUE	2487	2298	TGA	TGA	FALSE	FALSE	-96	-96	FALSE	FALSE	-189	2	-189	frame_preserved
ENSG00000166589	ENST00000867160.1	ENST00000867164.1	66918065	TRUE	2487	2457	TGA	TGA	FALSE	FALSE	-96	-96	FALSE	FALSE	-30	2	-30	frame_preserved
ENSG00000146039	ENST00000867595.1	ENST00000867599.1	25761963	TRUE	1257	1086	TGA	TGA	FALSE	FALSE	-133	-133	FALSE	FALSE	-171	4	-171	frame_preserved
ENSG00000188001	ENST00000867716.1	ENST00000867719.1	189207385	TRUE	825	825	TGA	TGA	FALSE	FALSE	-193	-193	FALSE	FALSE	0	NA	NA	NA
ENSG00000188001	ENST00000867716.1	ENST00000867717.1	189207385	TRUE	825	825	TGA	TGA	FALSE	FALSE	-193	-193	FALSE	FALSE	0	NA	NA	NA
ENSG00000100211	ENST00000867940.1	ENST00000867942.1	38668055	TRUE	372	378	TGA	TGA	FALSE	FALSE	-76	-76	FALSE	FALSE	6	1	6	frame_preserved
ENSG00000100211	ENST00000867940.1	ENST00000867948.1	38668055	TRUE	372	372	TGA	TGA	FALSE	FALSE	-76	-76	FALSE	FALSE	0	NA	NA	NA
ENSG00000100211	ENST00000867940.1	ENST00000930725.1	38668055	TRUE	372	387	TGA	TGA	FALSE	FALSE	-76	-76	FALSE	FALSE	15	2	15	frame_preserved
ENSG00000056998	ENST00000868646.1	ENST00000922798.1	2830189	TRUE	1410	1407	TAA	TAA	FALSE	FALSE	-160	-160	FALSE	FALSE	-3	1	-3	frame_preserved
ENSG00000056998	ENST00000868646.1	PB.33341.13	2830189	TRUE	1410	1500	TAA	TAA	FALSE	FALSE	-160	-160	FALSE	FALSE	90	2	90	frame_preserved
ENSG00000056998	ENST00000868646.1	PB.33341.19	2830189	TRUE	1410	1407	TAA	TAA	FALSE	FALSE	-160	-160	FALSE	FALSE	-3	1	-3	frame_preserved
ENSG00000117155	ENST00000869165.1	ENST00000869156.1	84671219	TRUE	1839	1842	TAG	TAG	FALSE	FALSE	-173	-173	FALSE	FALSE	3	1	3	frame_preserved
ENSG00000117155	ENST00000869165.1	ENST00000869163.1	84671219	TRUE	1839	1842	TAG	TAG	FALSE	FALSE	-173	-173	FALSE	FALSE	3	1	3	frame_preserved
ENSG00000109519	ENST00000869292.1	ENST00000869293.1	7068032	TRUE	606	660	TAG	TAG	FALSE	FALSE	-313	-345	FALSE	FALSE	54	3	54	frame_preserved
ENSG00000143319	ENST00000869317.1	PB.2219.17	156727652	TRUE	1059	1059	TAG	TAG	FALSE	FALSE	-112	-112	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000143319	ENST00000869317.1	PB.2219.48	156727652	TRUE	1059	1059	TAG	TAG	FALSE	FALSE	-112	-112	FALSE	FALSE	0	NA	NA	NA
ENSG00000143319	PB.2219.17	ENST00000869317.1	156727652	TRUE	1059	1059	TAG	TAG	FALSE	FALSE	-112	-112	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000143319	PB.2219.17	PB.2219.48	156727652	TRUE	1059	1059	TAG	TAG	FALSE	FALSE	-112	-112	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000109956	ENST00000869329.1	ENST00000869331.1	134387659	TRUE	1002	1002	TGA	TGA	FALSE	FALSE	16	-85	FALSE	FALSE	0	NA	NA	NA
ENSG00000167992	ENST00000870665.1	ENST00000870658.1	61295037	TRUE	2889	2685	TAA	TAA	FALSE	FALSE	-636	-636	FALSE	FALSE	-204	4	-204	frame_preserved
ENSG00000167992	ENST00000870665.1	ENST00000870668.1	61295037	TRUE	2889	2748	TAA	TAA	FALSE	FALSE	-636	-636	FALSE	FALSE	-141	2	-141	frame_preserved
ENSG00000167992	ENST00000870665.1	ENST00000870663.1	61295037	TRUE	2889	2880	TAA	TAA	FALSE	FALSE	-636	-636	FALSE	FALSE	-9	4	-9	frame_preserved
ENSG00000221994	ENST00000871921.1	ENST00000409324.7	48066886	TRUE	1971	1971	TGA	TGA	FALSE	FALSE	-1734	-1734	FALSE	FALSE	0	NA	NA	NA
ENSG00000221994	ENST00000871921.1	PB.33728.53	48066886	TRUE	1971	1971	TGA	TGA	FALSE	FALSE	-1734	-1734	FALSE	FALSE	0	NA	NA	NA
ENSG00000221994	ENST00000871921.1	ENST00000276054.9	48066886	TRUE	1971	1971	TGA	TGA	FALSE	FALSE	-1734	-1734	FALSE	FALSE	0	NA	NA	NA
ENSG00000221994	ENST00000409324.7	ENST00000871921.1	48066886	TRUE	1971	1971	TGA	TGA	FALSE	FALSE	-1734	-1734	FALSE	FALSE	0	NA	NA	NA
ENSG00000221994	ENST00000409324.7	PB.33728.53	48066886	TRUE	1971	1971	TGA	TGA	FALSE	FALSE	-1734	-1734	FALSE	FALSE	0	NA	NA	NA
ENSG00000077420	ENST00000872268.1	ENST00000872269.1	26492327	TRUE	1767	1920	TAG	TAG	FALSE	FALSE	-526	-526	FALSE	FALSE	153	3	153	frame_preserved
ENSG00000165071	ENST00000872711.1	ENST00000872712.1	132758879	TRUE	882	825	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	-57	1	-57	frame_preserved
ENSG00000165071	ENST00000872711.1	PB.31598.96	132758879	TRUE	882	885	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	3	1	3	frame_preserved
ENSG00000165071	PB.31598.96	ENST00000872711.1	132758879	TRUE	885	882	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	-3	1	-3	frame_preserved
ENSG00000165071	PB.31598.96	ENST00000872712.1	132758879	TRUE	885	825	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	-60	2	-60	frame_preserved
ENSG00000165071	ENST00000872712.1	ENST00000872711.1	132758879	TRUE	825	882	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	57	1	57	frame_preserved
ENSG00000165071	ENST00000872712.1	PB.31598.96	132758879	TRUE	825	885	TGA	TGA	FALSE	FALSE	-14	-14	FALSE	FALSE	60	2	60	frame_preserved
ENSG00000117228	ENST00000872737.1	PB.1441.82	89063234	TRUE	1776	426	TAA	TAG	FALSE	FALSE	-112	-109	FALSE	FALSE	-1350	2	-6770	frame_disrupted
ENSG00000117228	ENST00000872737.1	ENST00000370473.5	89063234	TRUE	1776	1776	TAA	TAA	FALSE	FALSE	-112	-112	FALSE	FALSE	0	NA	NA	NA
ENSG00000149269	ENST00000873298.1	PB.5890.104	77392520	TRUE	1635	1635	TAA	TAA	FALSE	FALSE	-85	-85	FALSE	FALSE	0	NA	NA	NA
ENSG00000149269	ENST00000873298.1	PB.5890.150	77392520	TRUE	1635	1566	TAA	TGA	FALSE	FALSE	-85	146	FALSE	TRUE	-69	1	162	frame_preserved
ENSG00000163050	ENST00000873693.1	ENST00000873705.1	226961386	TRUE	1941	1941	TAG	TAG	FALSE	FALSE	-283	-283	FALSE	FALSE	0	NA	NA	NA
ENSG00000163050	ENST00000873693.1	ENST00000873710.1	226961386	TRUE	1941	1941	TAG	TAG	FALSE	FALSE	-283	-283	FALSE	FALSE	0	NA	NA	NA
ENSG00000163050	ENST00000873693.1	ENST00000950296.1	226961386	TRUE	1941	1857	TAG	TAG	FALSE	FALSE	-283	-199	FALSE	FALSE	-84	1	-84	frame_preserved
ENSG00000127586	ENST00000873773.1	ENST00000455171.6	788685	TRUE	2928	3009	TAG	TAG	FALSE	FALSE	-135	-135	FALSE	FALSE	81	1	0	frame_preserved
ENSG00000127586	ENST00000873773.1	ENST00000936319.1	788685	TRUE	2928	2601	TAG	TAG	FALSE	FALSE	-135	-135	FALSE	FALSE	-327	3	-327	frame_preserved
ENSG00000127586	ENST00000873773.1	PB.11340.29	788685	TRUE	2928	2847	TAG	TAA	FALSE	FALSE	-135	-211	FALSE	FALSE	-81	6	-157	frame_disrupted
ENSG00000122224	ENST00000873849.1	ENST00000873847.1	160796188	TRUE	1635	1698	TGA	TGA	FALSE	FALSE	-67	-67	FALSE	FALSE	63	3	63	frame_preserved
ENSG00000132514	ENST00000874073.1	ENST00000254868.8	7078812	TRUE	876	948	TGA	TGA	FALSE	FALSE	-167	-167	FALSE	FALSE	72	2	72	frame_preserved
ENSG00000132514	ENST00000254868.8	ENST00000874073.1	7078812	TRUE	948	876	TGA	TGA	FALSE	FALSE	-167	-167	FALSE	FALSE	-72	2	-72	frame_preserved
ENSG00000144837	ENST00000874108.1	ENST00000874104.1	119597914	TRUE	1200	1266	TAG	TAG	FALSE	FALSE	-83	-83	FALSE	FALSE	66	2	66	frame_preserved
ENSG00000144837	ENST00000874108.1	ENST00000874105.1	119597914	TRUE	1200	1491	TAG	TAG	FALSE	FALSE	-83	-83	FALSE	FALSE	291	2	291	frame_preserved
ENSG00000144837	ENST00000874105.1	ENST00000874104.1	119597914	TRUE	1491	1266	TAG	TAG	FALSE	FALSE	-83	-83	FALSE	FALSE	-225	2	-225	frame_preserved
ENSG00000144837	ENST00000874105.1	ENST00000874108.1	119597914	TRUE	1491	1200	TAG	TAG	FALSE	FALSE	-83	-83	FALSE	FALSE	-291	2	-291	frame_preserved
ENSG00000142546	ENST00000874171.1	ENST00000874163.1	49560691	TRUE	912	903	TGA	TGA	FALSE	FALSE	-70	-70	FALSE	FALSE	-9	1	-9	frame_preserved
ENSG00000142546	ENST00000874171.1	ENST00000874165.1	49560691	TRUE	912	903	TGA	TGA	FALSE	FALSE	-70	-70	FALSE	FALSE	-9	1	-9	frame_preserved
ENSG00000142546	ENST00000874171.1	PB.15990.8	49560691	TRUE	912	432	TGA	TGA	FALSE	FALSE	-70	-257	FALSE	FALSE	-480	2	-1882	frame_disrupted
ENSG00000142546	ENST00000874171.1	ENST00000874168.1	49560691	TRUE	912	930	TGA	TGA	FALSE	FALSE	-70	-70	FALSE	FALSE	18	2	18	frame_preserved
ENSG00000118729	ENST00000874188.1	ENST00000874189.1	115768541	TRUE	1020	1122	TAG	TAG	FALSE	FALSE	-184	-184	FALSE	FALSE	102	3	102	frame_preserved
ENSG00000129451	ENST00000874496.1	PB.16038.19	51019130	TRUE	828	828	TGA	TGA	FALSE	FALSE	-151	-151	FALSE	FALSE	0	NA	NA	NA
ENSG00000129451	ENST00000874496.1	PB.16038.2	51019130	TRUE	828	828	TGA	TGA	FALSE	FALSE	-151	2631	FALSE	TRUE	0	NA	NA	NA
ENSG00000129451	ENST00000874496.1	PB.16038.37	51019130	TRUE	828	828	TGA	TGA	FALSE	FALSE	-151	-151	FALSE	FALSE	0	NA	NA	NA
ENSG00000244005	ENST00000874539.1	ENST00000306750.3	35699288	TRUE	1398	567	TAG	TAG	FALSE	FALSE	-62	-160	FALSE	FALSE	-831	2	-25633	frame_disrupted
ENSG00000089356	ENST00000874712.1	ENST00000874705.1	35119377	TRUE	261	261	TGA	TGA	FALSE	FALSE	-15	-15	FALSE	FALSE	0	NA	NA	NA
ENSG00000089356	ENST00000874712.1	ENST00000921324.1	35119377	TRUE	261	261	TGA	TGA	FALSE	FALSE	-15	-15	FALSE	FALSE	0	NA	NA	NA
ENSG00000089356	ENST00000874712.1	ENST00000956852.1	35119377	TRUE	261	339	TGA	TGA	FALSE	FALSE	-15	-15	FALSE	FALSE	78	1	0	frame_preserved
ENSG00000089356	ENST00000874712.1	ENST00000956851.1	35119377	TRUE	261	339	TGA	TGA	FALSE	FALSE	-15	-15	FALSE	FALSE	78	1	0	frame_preserved
ENSG00000134255	ENST00000874829.1	PB.1700.14	111147715	TRUE	1248	630	TAA	TAA	FALSE	FALSE	-118	-144	FALSE	FALSE	-618	2	-19174	frame_disrupted
ENSG00000134255	ENST00000874829.1	PB.1700.15	111147715	TRUE	1248	717	TAA	TGA	FALSE	FALSE	-118	-4	FALSE	FALSE	-531	3	-5448	frame_preserved
ENSG00000156171	ENST00000875077.1	ENST00000875074.1	111131554	TRUE	798	798	TGA	TGA	FALSE	FALSE	-106	-106	FALSE	FALSE	0	NA	NA	NA
ENSG00000156171	ENST00000875077.1	ENST00000944787.1	111131554	TRUE	798	669	TGA	TGA	FALSE	FALSE	-106	-106	FALSE	FALSE	-129	1	-129	frame_preserved
ENSG00000156171	ENST00000875077.1	ENST00000944785.1	111131554	TRUE	798	798	TGA	TGA	FALSE	FALSE	-106	-106	FALSE	FALSE	0	NA	NA	NA
ENSG00000156171	ENST00000875077.1	PB.1698.5	111131554	TRUE	798	798	TGA	TGA	FALSE	FALSE	-106	-106	FALSE	FALSE	0	NA	NA	NA
ENSG00000156171	ENST00000875077.1	ENST00000933778.1	111131554	TRUE	798	798	TGA	TGA	FALSE	FALSE	-106	-106	FALSE	FALSE	0	NA	NA	NA
ENSG00000140995	ENST00000875129.1	ENST00000561959.5	89954253	TRUE	1317	528	TAG	NA	FALSE	TRUE	-101	NA	FALSE	NA	-789	8	-2887	frame_disrupted
ENSG00000140995	ENST00000875129.1	ENST00000875120.1	89954253	TRUE	1317	1353	TAG	TAG	FALSE	FALSE	-101	-101	FALSE	FALSE	36	2	36	frame_preserved
ENSG00000140995	ENST00000875129.1	ENST00000875127.1	89954253	TRUE	1317	1302	TAG	TAG	FALSE	FALSE	-101	-101	FALSE	FALSE	-15	2	-15	frame_preserved
ENSG00000140995	ENST00000875129.1	PB.12487.112	89954253	TRUE	1317	948	TAG	TGA	FALSE	FALSE	-101	466	FALSE	TRUE	-369	3	198	frame_preserved
ENSG00000140995	ENST00000561959.5	ENST00000875120.1	89954253	TRUE	528	1353	NA	TAG	TRUE	FALSE	NA	-101	NA	FALSE	825	6	771	frame_preserved
ENSG00000140995	ENST00000561959.5	ENST00000875127.1	89954253	TRUE	528	1302	NA	TAG	TRUE	FALSE	NA	-101	NA	FALSE	774	6	720	frame_preserved
ENSG00000140995	ENST00000561959.5	ENST00000875129.1	89954253	TRUE	528	1317	NA	TAG	TRUE	FALSE	NA	-101	NA	FALSE	789	7	735	frame_preserved
ENSG00000140995	ENST00000561959.5	PB.12487.112	89954253	TRUE	528	948	NA	TGA	TRUE	FALSE	NA	466	NA	TRUE	420	6	933	frame_preserved
ENSG00000100522	ENST00000875212.1	PB.9464.14	52784650	TRUE	552	552	TAA	TAA	FALSE	FALSE	-146	1491	FALSE	TRUE	0	NA	NA	NA
ENSG00000100522	ENST00000875212.1	PB.9464.27	52784650	TRUE	552	552	TAA	TAA	FALSE	FALSE	-146	2077	FALSE	TRUE	0	NA	NA	NA
ENSG00000100522	ENST00000875212.1	PB.9464.32	52784650	TRUE	552	552	TAA	TAA	FALSE	FALSE	-146	1450	FALSE	TRUE	0	NA	NA	NA
ENSG00000100522	ENST00000875212.1	PB.9464.67	52784650	TRUE	552	408	TAA	TAA	FALSE	FALSE	-146	1645	FALSE	TRUE	-144	1	19	frame_disrupted
ENSG00000100522	ENST00000875212.1	PB.9464.7	52784650	TRUE	552	552	TAA	TAA	FALSE	FALSE	-146	1450	FALSE	TRUE	0	NA	NA	NA
ENSG00000136819	ENST00000875653.1	ENST00000912508.1	129835221	TRUE	882	222	TGA	TGA	FALSE	FALSE	-90	-52	FALSE	FALSE	-660	9	-660	frame_preserved
ENSG00000136819	ENST00000875653.1	PB.33115.2	129835221	TRUE	882	867	TGA	TGA	FALSE	FALSE	-90	-90	FALSE	FALSE	-15	2	-15	frame_preserved
ENSG00000168096	ENST00000875662.1	ENST00000591281.5	4730149	TRUE	1968	183	TAG	TAG	FALSE	FALSE	13	190	FALSE	TRUE	-1785	2	-21126	frame_preserved
ENSG00000168096	ENST00000875662.1	ENST00000875663.1	4730149	TRUE	1968	1749	TAG	TAG	FALSE	FALSE	13	13	FALSE	FALSE	-219	3	-219	frame_preserved
ENSG00000168096	ENST00000875662.1	ENST00000942654.1	4730149	TRUE	1968	1968	TAG	TAG	FALSE	FALSE	13	13	FALSE	FALSE	0	NA	NA	NA
ENSG00000138286	ENST00000875781.1	PB.4026.7	73168340	TRUE	1668	1746	TAA	TAA	FALSE	FALSE	-72	-72	FALSE	FALSE	78	1	78	frame_preserved
ENSG00000151414	ENST00000876087.1	PB.2654.13	198232581	TRUE	906	792	TAA	TAA	FALSE	FALSE	-109	-109	FALSE	FALSE	-114	1	-114	frame_preserved
ENSG00000151414	ENST00000876087.1	ENST00000876098.1	198232581	TRUE	906	765	TAA	TAA	FALSE	FALSE	-109	-109	FALSE	FALSE	-141	1	-141	frame_preserved
ENSG00000151414	PB.2654.13	ENST00000876087.1	198232581	TRUE	792	906	TAA	TAA	FALSE	FALSE	-109	-109	FALSE	FALSE	114	1	114	frame_preserved
ENSG00000205542	ENST00000876161.1	PB.33464.4	12976262	TRUE	132	294	TAA	TAG	FALSE	FALSE	-33	NA	FALSE	FALSE	162	1	0	frame_preserved
ENSG00000008513	ENST00000876388.1	ENST00000941236.1	133476024	TRUE	1020	1020	TGA	TGA	FALSE	FALSE	-172	-172	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000008513	ENST00000876388.1	ENST00000876394.1	133476024	TRUE	1020	1020	TGA	TGA	FALSE	FALSE	-172	-172	FALSE	FALSE	0	NA	NA	NA
ENSG00000008513	ENST00000876388.1	PB.31607.109	133476024	TRUE	1020	1020	TGA	TGA	FALSE	FALSE	-172	-172	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000008513	ENST00000876388.1	PB.31607.133	133476024	TRUE	1020	1020	TGA	TGA	FALSE	FALSE	-172	-172	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000008513	ENST00000876388.1	PB.31607.138	133476024	TRUE	1020	1020	TGA	TGA	FALSE	FALSE	-172	-172	FALSE	FALSE	0	NA	NA	NA
ENSG00000086712	ENST00000876568.1	ENST00000919096.1	16786488	TRUE	1518	1218	TAA	TAA	FALSE	FALSE	-337	-337	FALSE	FALSE	-300	2	-300	frame_preserved
ENSG00000086712	ENST00000876568.1	PB.33507.1	16786488	TRUE	1518	1284	TAA	TAA	FALSE	FALSE	-337	-37	FALSE	FALSE	-234	2	65	frame_disrupted
ENSG00000086712	ENST00000876568.1	PB.33507.10	16786488	TRUE	1518	1584	TAA	TAA	FALSE	FALSE	-337	-337	FALSE	FALSE	66	1	66	frame_preserved
ENSG00000086712	ENST00000876568.1	PB.33507.2	16786488	TRUE	1518	1584	TAA	TAA	FALSE	FALSE	-337	-337	FALSE	FALSE	66	1	66	frame_preserved
ENSG00000100567	ENST00000876655.1	PB.9530.1	58244921	TRUE	558	591	TAA	TAA	FALSE	FALSE	-43	2537	FALSE	TRUE	33	6	2462	frame_disrupted
ENSG00000113119	ENST00000876843.1	ENST00000515653.1	140639528	TRUE	1374	303	TGA	TGA	FALSE	FALSE	-112	204	FALSE	TRUE	-1071	7	-2668	frame_disrupted
ENSG00000113119	ENST00000876843.1	ENST00000876842.1	140639528	TRUE	1374	1482	TGA	TGA	FALSE	FALSE	-112	-112	FALSE	FALSE	108	2	108	frame_preserved
ENSG00000113119	ENST00000876843.1	ENST00000504069.6	140639528	TRUE	1374	129	TGA	TGA	FALSE	FALSE	-112	266	FALSE	TRUE	-1245	6	-2734	frame_disrupted
ENSG00000132670	ENST00000876901.1	ENST00000876906.1	2964278	TRUE	2379	2379	TAA	TAA	FALSE	FALSE	-73	-73	FALSE	FALSE	0	NA	NA	NA
